key,lat,lon
Cantal;Rochers du Diable;Junhac,44.7131,2.45262
Yonne;Rochers du Parc-Massif du Saussois;Mailly-le-Château,47.5972,3.63995
Isère;Rochers du Ranc;Presles & Choranche,,
Ille-et-Vilaine;Rochers du Saut-Roland;Dompierre-du-Chemin,48.2673,-1.14427
Haut-Rhin;Rochers Verts;Stosswihr,48.052,7.1059
Manche;Roches de Ham;Le Ham,49.4506,-1.41659
Vosges;Roches de Pointhaie;Vervezelle,48.2231,6.74172
Côte-d'Or;Roches de Sainte Catherine;Vieux-Château,47.4666,4.13236
Doubs;Roches des Lavières;Mont-de-Vougney 25120,47.2387,6.7218
Savoie;Roches Noires et Drailles Blanches;Bessans,,
Drôme;Roches-qui-Dansent;Saint-Barthélémy-de-Vals,45.1597,4.86305
Drôme;Romeyer (Pas de la Roche);Romeyer,44.7721,5.40098
Lozère;Ronc-de-Jounet;Saint-Denis-en-Margeride,44.7356,3.4718
Oise;Rond-Buisson;Ollencourt (Tracy-le-Mont),49.4805,3.00029
Bouches-du-Rhône;Roquebarbe (Gignac la Nerthe);Le Rove,43.3814,5.22913
Hérault;Roquebrun;Roquebrun,43.5089,3.03098
Var;Roquebrune-sur-Argens - Gorges de l'Argens;Le Muy,43.4613,6.56953
Var;Roquebrune-sur-Argens - Le Jeu-de-Ballon;Le Muy,43.4581,6.59218
Var;Roquebrune-sur-Argens - Rocher de Roquebrune;Roquebrune sur Argens - Le Muy,43.4539,6.60373
Bouches-du-Rhône;Roquefort-la-Bédoule - Falaises du Marquis;Roquefort-la-Bédoule,,
Bouches-du-Rhône;Roquefort-la-Bédoule - Petite Sainte-Baume;Roquefort-la-Bédoule,,
Bouches-du-Rhône;Roquevaire / Lascours - le Grand Vallon;Roquevaire,43.3482,5.5708
Hautes-Alpes;Rouanne Haute;Ancelle,44.6239,6.20542
Haute-Garonne;Rouziet-Cierp-Gaud;Cierp-Gaud,42.9311,0.649616
Hautes-Alpes;Rue des Masques;Guillestre,44.6695,6.64158
Aveyron;Rulhac-Saint-Cirq Trescos;Rulhac-Saint-Cirq,44.1289,2.49002
Aveyron;Rullac Saint Cirq;Rullac Saint Cirq,44.1289,2.49002
Doubs;Rurey;Rurey,,
Côte-d'Or;Saffres (Miraude);Saffres,47.372,4.57902
Savoie;Saint Alban Leysse;Saint Alban Leysse,45.5889,5.95256
Isère;Saint Ange;Varces-Allières-et-Risset,,
Corse-du-Sud;Saint Antoine;Ajaccio,41.9209,8.73928
Hautes-Alpes;Saint Apollinaire;Saint Apollinaire,44.5554,6.362
Mayenne;Saint Berthevin;Saint Berthevin,48.0629,-0.832523
Savoie;Saint Cassin Falaise;Saint-Cassin,45.5416,5.8858
Saône-et-Loire;saint denis de vaux;nan,,
Pyrénées-Orientales;Saint Feliu-Empire du soleil levant;nan,42.4547,2.06367
Hérault;Saint Felix de l'héras/pas de l'escalette;Saint Félix de l'Héras,43.8354,3.30123
Drôme;Saint Ferréol;Saint-Ferréol-Trente-Pas,44.4373,5.20379
Puy-de-Dôme;SAINT FLORET;Saint-Floret,45.5508,3.106
Drôme;Saint Genix;Sainte-Croix,44.7716,5.28978
Haut-Rhin;Saint Gilles- Wintzenheim;Wintzenheim,48.0729,7.29032
Vaucluse;Saint Martin de Castillon;Saint Martin de Castillon,,
Hautes-Alpes;Saint Martin de Queyrière;Saint Martin de Queyrière,44.8464,6.59056
Isère;Saint Paul de Varces;Saint-Paul-de-Varces,,
Jura;Saint Romain;Pratz,46.3612,5.75336
Aude;Saint Salvaire;Alet-les-bains,,
Charente-Maritime;Saint Simon de Bordes;Saint Simon de Bordes,,
Tarn-et-Garonne;Saint-Antonin-Noble-Val;Saint-Antonin-Noble-Val,44.1527,1.75833
Tarn;Saint-Antonin-Noble-Val - Amiel;Penne,44.093,1.73387
Tarn-et-Garonne;Saint-Antonin-Noble-Val - Le Capucin;St-Antonin-Noble-Val,,
Tarn-et-Garonne;Saint-Antonin-Noble-Val - Manjo-Carn;St-Antonin-Noble-Val,44.1524,1.75329
Tarn-et-Garonne;Saint-Antonin-Noble-Val - Rochers d'Anglars;Saint-Antonin-Noble-Val,44.1524,1.75329
Alpes-Maritimes;Saint-Auban;Saint-Auban,43.8484,6.72588
Isère;Saint-Aupre;Saint-Aupre,,
Hérault;Saint-Bauzille-de-Montmel;Saint-Beauzille-de-Montmel,43.7698,3.95607
Savoie;Saint-Cassin Bloc et aiguille;Saint-Cassin,45.538,5.89369
Hautes-Alpes;Saint-Crépin;Saint-Crépin,44.7066,6.60811
"Lozère;Saint-Denis-en-Margeride, Ronc-de-la-Tioule;Saint-Denis-en-Margeride",44.7356,3.4718
Territoire de Belfort;Saint-Dizier-l'Eveque;Saint-Dizier-l'Eveque,47.4712,6.96295
Isère;Saint-Egrève - Rochepleine;Saint-Egrève,45.2452,5.67708
Cher;Saint-Eloy d'Allier;Sidiailles,46.4879,2.35665
Alpes-Maritimes;Saint-Etienne-de-Tinée - Demandols;Saint-Etienne-de-Tinée,44.2543,6.92439
Alpes-Maritimes;Saint-Etienne-de-Tinée - Les Hirondelles;Saint-Etienne-de-Tinée,44.2543,6.92439
Isère;Saint-Eynard;Biviers,,
Cantal;Saint-Flour;Saint-Flour,45.0326,3.10009
Rhône;Saint-Genis-les-ollieres;Saint-Genis-les-ollieres,,
Calvados;Saint-Germain-le-Vasson;Saint-Germain-le-Vasson,49.0006,-0.302951
Lot;Saint-Gery;Saint-Gery,44.4791,1.57482
Hérault;Saint-Guilhem-le-Désert;Saint-Guilhem-le-Désert,43.7336,3.54822
Doubs;Saint-Hippolyte - Vaubierge;Saint-Hippolyte,47.3181,6.81237
Drôme;Saint-Jaume et Rocher de l'Aiguille;Nyons,44.3401,5.13881
Hérault;Saint-Jean-de-Buèges - La Buège;Saint-Jean-de-Buèges,,
Hérault;Saint-Jean-de-Buèges - Roc de Tras Castel;Saint-Jean-de-Buèges,43.8283,3.61742
Hérault;Saint-Jean-de-Buèges - Rocher du Midi;Saint-Jean-de-Buèges,,
Haute-Loire;Saint-Jean-Lachalm;Saint-Jean-Lachalm,44.9523,3.71037
Ille-et-Vilaine;Saint-Just;Saint-Just,47.765,-1.96192
Savoie;Saint-Léger;Saint-Léger,45.4369,6.27735
Vaucluse;Saint-Léger-du-Ventoux;Saint-Léger-du-Ventoux,44.2152,5.24672
Haute-Garonne;Saint-Mamet;Saint-Mamet,42.773,0.606959
Savoie;Saint-Martin-de-la-Porte;Saint-Martin-de-la-Porte,45.2413,6.45398
Vosges;Saint-Nabord - La Roche Fleurie;Saint-Nabord,48.0474,6.57856
Vosges;Saint-Nabord - Montiroche;Saint-Nabord,48.0474,6.57856
Alpes-de-Haute-Provence;Saint-Ours - Gendarme de Saint-Ours;Meyronnes,44.4749,6.80058
Alpes-de-Haute-Provence;Saint-Ours - Piroulire;Meyronnes,44.4749,6.80058
Haute-Garonne;Saint-Pé-d'Ardet;Saint-Pé-d'Ardet,42.9839,0.670977
"Alpes-Maritimes;Saint-Pons;Gréolières, Coursegoules",43.7925,6.98999
"Drôme;Saint-Restitut (La Poudrière, La Vire, Pierre Blanche);Saint-Restitut sur Bollène",44.3199,4.76245
Drôme;Saint-Restitut (Les Trois Pigeons);Saint-Restitut sur Bollène,44.3187,4.77951
Savoie;Saint-Saturnin - Les Fontaines;Saint-Alban-Leysse,45.6045,5.93564
Alpes-Maritimes;Saint-Sauveur-sur-Tinée;Saint-Sauveur,,
Rhône;Saint-Symphorien-sur-Coise;Saint-Symphorien,45.6281,4.44835
Seine-Maritime;Saint-Vigor;Saint-Vigor d'Ymonville,49.4949,0.360125
Drôme;Saint-Vincent-la-Commanderie;Saint-Vincent-la-Commanderie,44.9359,5.12879
Savoie;Sainte Anne;Saint julien de Montdenis,45.2556,6.40398
Charente-Maritime;Sainte Radegonde/les Cadorettes;Sainte Radegaude,45.846,-0.874014
Bouches-du-Rhône;Sainte Rosalie;La Fare les Oliviers,43.5569,5.19673
"Bouches-du-Rhône;Sainte-Anne-de-Goiron;Lambesc, La Roque-d'Anthéron",43.7135,5.30946
Drôme;Sainte-Croix;Sainte Croix,44.7652,5.28762
Lozère;Sainte-Enimie;Sainte-Enimie,,
Aveyron;Sainte-Geneviève-sur-Argence - Paracol;Sainte-Geneviève-sur-Argence,44.8031,2.75881
Cantal;Salers;Salers,45.1388,2.49578
"Haute-Savoie;Salève - secteurs Coin, Buttikoffer, Petites Varappes;Colonges-sous-Salève",46.1412,6.14518
"Haute-Savoie;Salève - secteurs Lamin, Bonhomme, Coraterie;Colonges-sous-Salève",46.1412,6.14518
"Haute-Savoie;Salève - secteurs Petite barre de Monnetier, Les Voûtes, Le Château;Monnetier Mornex",46.1601,6.20644
Savoie;salins les termes;salins les termes,,
Alpes-Maritimes;Sallagriffon;Sallagriffon,43.8835,6.90566
Aveyron;Salle la source;Salle la source,44.4299,2.51038
Aude;Salvezines - Champ du Mouréou;Salvezines,42.7806,2.30681
Aude;Salvezines - Le Caunil;Salvezines,42.7806,2.30681
Haute-Corse;San Giovanni-Ballescuro-Frangone-monte poggio;Olmeta di Tuda,,
Moselle;Sandkopf;Waldeck - Eguelshardt,49.0169,7.52923
Corse-du-Sud;Santa Maria Figaniella;Santa Maria Figaniella,,
Drôme;Saou - Aiguilles de Saou;Saou,44.654,5.08036
Drôme;Saou - Falaise de la Barre;Saou,44.6553,5.05735
Drôme;Saou - L'Aiguille de la Tour;Saou,44.6506,5.07329
Drôme;Saou - La Borne de Jeanne;Soyans,44.6253,5.01725
Drôme;Saou - Label;Bazaudun-sur-Bine,44.6016,5.17229
"Drôme;Saou - Le Drayas, le Grand Regardé;Saou",44.6516,5.07166
Drôme;Saou - Le Palloir;Saou,44.6471,5.07875
Drôme;Saou - Le Pas du Lauzun;Saou,44.6651,5.06852
Drôme;Saou - Le Petit Cirque;Soyans,44.627,5.03036
Drôme;Saou - Les Pomerolles;Saou,44.6486,5.08992
Drôme;Saou - Mur des Étoiles;Saou,44.654,5.0604
"Drôme;Saou - Roche Colombe, Poupoune;Saou",44.6561,5.04732
Drôme;Saou - Rocher de la Graville;Saou,44.6487,5.07885
Drôme;Saou - Rocher des Abeilles;Soyans,44.6275,5.02273
"Mayenne;Saulges;Saint-Pierre-sur-Erve, Thorigné",47.9933,-0.401168
Ariège;Saurat;Saurat,42.881,1.54448
Puy-de-Dôme;SAURIER;Saurier,45.539,3.04549
Ariège;Saut de l'Ours;Niaux,42.8127,1.59135
Puy-de-Dôme;Sauviat;Sauviat,45.7153,3.53541
Hautes-Alpes;Savines-le-Lac;Savines-le-Lac,44.5377,6.39305
Isère;SDF;GRENOBLE,45.1953,5.72012
Ariège;Seignan;Saint-Girons,42.9865,1.14405
Haute-Garonne;Seilhan;Gourdan-Polignan,43.0796,0.579613
Haute-Loire;Semène;Saint-Ferréol-d'Auroure,45.3755,4.23942
"Côte-d'Or;Semur-en-Auxois, Rocher du Charras;Semur-en-Auxois",47.4971,4.33278
Isère;Serpaton (Le);Saint-Paul-lès-Monestier,44.9068,5.59256
Alpes-de-Haute-Provence;Serre de Montdenier;Moustiers-Ste-Marie,43.8347,6.21311
Corrèze;Servières;Servières-le-Château,45.1327,2.01809
Haute-Savoie;Servoz;Servoz,45.9311,6.76479
"Gard;Seynes;Brouzet-lès-Alès, Seynes",44.1469,4.33596
Ariège;Sibada;Niaux,42.8127,1.59135
Bouches-du-Rhône;Siège;Simiane-Collongue,43.4292,5.43737
Hautes-Alpes;Sigottier;Sigottier,44.4549,5.69202
Sarthe;Sillé-le-Guillaume - Le Saut-du-Serf;Sillé-le-Guillaume,48.1847,-0.127104
Sarthe;Sillé-le-Guillaume - Rochebrune;Sillé-le-Guillaume,48.1847,-0.127104
Hautes-Alpes;Simoust;Guillestre,44.6698,6.6518
Alpes-de-Haute-Provence;Sisteron;Sisteron,44.1995,5.94541
"Alpes-de-Haute-Provence;Sisteron, Montagne de la Baume;Sisteron",44.1995,5.94549
Savoie;Site de Bloc de NECUIDET (Lac de la Thuile);LA THUILE,45.5358,6.03684
Savoie;Site de bloc de Praméruel;Courchevel Saint bon,45.3851,6.63598
Côtes-d'Armor;SITE de l'ABBAYE;nan,48.4438,-2.03811
Gard;Site de la Carrière;nan,,
Finistère;Site de la Roche;Saint Thois,,
Hérault;site de vailhan;Camplong,43.5512,3.29748
Haute-Savoie;Site débutant Chesery 1 longueur;Argentière,,
Haute-Loire;Site du fort d'Espaliou;vorey,,
Savoie;SITE D’ESCALADE DE LA CARRIÈRE;nan,45.8187,6.51716
Haute-Savoie;Solaison;Brizon,46.0487,6.44565
Bouches-du-Rhône;Solarium;Allauch,,
Saône-et-Loire;Solutré;Solutré,46.2987,4.71813
Côte-d'Or;Sombernon;Géligny - Vieilmoulin,47.3039,4.6691
Bouches-du-Rhône;Sommet de l'Etoile;Marseille,,
Alpes-Maritimes;Sospel;Sospel,43.8779,7.44732
Pyrénées-Atlantiques;Soudet & Tennis;Arette- la Pierre St martin,42.978,-0.746862
Ariège;Souloumbrié;Cazenave,43.4786,-0.91833
Drôme;Souspierre;Souspierre,44.5322,4.96634
Loire-Atlantique;square Commandant AUBIN;nan,,
Bouches-du-Rhône;St Chamas - Gorges de la Touloubre;Saint Chamas,43.5362,5.04527
Var;St Julien - Sous La Roche;Saint Julien le Montagnier,43.6882,5.90978
Isère;St-Christophe-en-Oisans - Le Collet;St-Christophe-en-Oisans,44.961,6.17308
Hautes-Pyrénées;Stand de Tir;Lourdes,,
Haut-Rhin;Steinbach-Hirnelestein;Steinbach,47.821,7.15244
Haute-Corse;Suare;Calenzana,42.5088,8.85548
Saône-et-Loire;Suin;Suin,46.4424,4.46522
Isère;Super Collet - Le Collet d'Allevard;LA CHAPELLE DU BARD,45.394,6.12979
Savoie;SUPER U;Montmélian,45.5106,6.03959
Haute-Savoie;Super-Pouilly;Saint-Jeoire-en-Faucigny,46.1384,6.45956
Haute-Savoie;Sur le Mont;Mieussy,46.1336,6.52314
Nièvre;Surgy;Surgy,47.4963,3.50827
Isère;Susville - Le Grand Versenat;Susville,44.929,5.76069
Isère;Susville - Le Petit Versenat;Susville,44.9283,5.76236
Isère;Susville - Le Villaret;Susville,44.9286,5.77035
Drôme;Suzette Flipo et Ricky Banlieue;Pont-de-Barret,44.607,5.01279
"Côte-d'Or;Talant, Combe Valton;Talant",47.3367,4.9963
Drôme;Tamée (Auberge Espagnole);Oriole en Royans,44.9781,5.25567
Drôme;Tamée (Côté Court);Oriol en Royans,44.9751,5.24687
Drôme;Tamée (La Presqu île);Oriol en Royans,44.9742,5.25515
Drôme;Tamée (La Taupinière);Bouvante le Bas,44.9828,5.26749
Drôme;Tamée (Pas de l'Escalier);Oriol-en-Royans,44.9719,5.23531
Pyrénées-Orientales;Tautavel - Alentou;Tautavel,42.8134,2.74553
Pyrénées-Orientales;Tautavel - Alzine;Tautavel,42.8134,2.74553
Pyrénées-Orientales;Tautavel - Chateau;Tautavel,42.8134,2.74553
Pyrénées-Orientales;Tautavel - Gorges de Gouleyrous.;Tautavel,42.8134,2.74553
Pyrénées-Orientales;Tautavel - La Devèze;Tautavel,42.8134,2.74553
Pyrénées-Orientales;TAUTAVEL - Le Bousquet;Tautavel,,
Pyrénées-Orientales;Tautavel - Saint-Martin;Tautavel,42.8134,2.74553
Aude;Termes;Termes,43.0003,2.56179
Hautes-Alpes;Terre rouge;Cervières,44.8707,6.70264
Corse-du-Sud;Terre Sacrée;Ajaccio,41.9217,8.73688
Haute-Savoie;Tête Louis-Philippe;Magland,46.0218,6.6208
Haut-Rhin;Thann- Rosenburg;Thann,47.8122,7.09943
Hautes-Pyrénées;Thèbe;Thèbe,42.9592,0.556011
Haute-Savoie;Thiolles & Grotte au fées;Chaumont,46.0352,5.95808
Loir-et-Cher;Thoré la Rochette-Falaise du Coteau;Thoré la Rochette,47.7761,0.963277
Ille-et-Vilaine;Timouy;Sainte Marie,47.6951,-2.001
"Isère;Tina Dalle;Presles, St-André-en-Royans",45.0805,5.37245
Corse-du-Sud;Tolla;Tolla,41.9753,8.97349
Ardèche;Top secret;Saint-Péray,44.9447,4.84212
Ain;Torcieu;Torcieu,45.9218,5.39529
Alpes-Maritimes;Tourettes-sur-Loup;Tourettes-sur-Loup,43.7169,7.05856
Hautes-Alpes;Tournoux;Puy-Saint-Vincent,44.8305,6.48606
Indre-et-Loire;Tours;Tours,47.3893,0.68922
Haute-Savoie;Tours d'Arreu;Sallanches,45.9362,6.63197
Haute-Savoie;Tours Saint-Jacques;Allèves,45.7518,6.08053
Mayenne;Toyères;Saint-Pierre-des-Nids,48.3998,-0.0987526
Ardèche;Tras les Baumes;Jaujac,44.6357,4.25544
Hautes-Alpes;Traverses-bas;nan,,
Haute-Savoie;Tré-la-Tête;Les Contamines,45.7895,6.73848
Hérault;Tremenal;La Caunette,43.3723,2.78818
Côtes-d'Armor;Tremeven;Tréméven,,
Isère;Treminis;TREMINIS,,
Gard;Tresque;Tresque,,
Isère;Trezanne - Pas de l'escalier;Saint-Martin-de-Clelles,,
Hautes-Pyrénées;Troubat;Troubat,42.9757,0.580786
Savoie;Tunnel de Rosseti;Val d'Isère,45.4736,6.95025
Corse-du-Sud;U Rupione;Porticcio,41.8295,8.8032
Drôme;Ubrieux;Buis-les-Baronnies,44.2929,5.28141
Savoie;Val d'Isère - L'Arselle;Val d'Isère,45.4485,6.97941
Savoie;Val d'Isère - Le Manchet;Val d'Isère,45.4203,6.97679
Doubs;Val de Morteau - Dalle des gras;Les Gras,46.9943,6.54459
Doubs;Val de Morteau - Défilé d'Entreroche;Ville-du-Pont,47.0146,6.48457
Doubs;Val de Morteau - La Corchère;Les Combes,47.034,6.53388
Haute-Savoie;Val-de-Fier - La Dame-Blanche;Val-de-Fier,45.9248,5.90495
Haute-Savoie;Val-de-Fier - Voie Romaine;Val-de-Fier,45.9248,5.90495
"Bouches-du-Rhône;Valabre;Luynes, Gardanne",,
Bouches-du-Rhône;Valample;Saint-Rémy-de-Provence,43.7727,4.8123
Alpes-de-Haute-Provence;Valbelle;Valbelle,44.1409,5.86103
Puy-de-Dôme;VALCIVIERES;Valcivières,45.5922,3.7948
Drôme;Valcroissant;Die,44.7426,5.42476
Alpes-Maritimes;Valdeblore;Valdeblore,44.0665,7.20067
Drôme;Valdrome;Valdrome,,
Isère;Valjouffrey;Valjouffrey,,
Pyrénées-Atlantiques;Vallée d'Aspe - La Mâture;Etsaut,42.8884,-0.55305
Ariège;Vallée d'Aston - Pont de Coudène;Aston,42.7493,1.66185
Ariège;Vallée d'Aston - Refuge de Rulhe;Aston,42.7495,1.66203
Hautes-Pyrénées;Vallée d'Aure - Carrière d'Arreau;Arreau,42.9047,0.359226
Hautes-Pyrénées;Vallée d'Aure - Dent de Carie;Sarrancolin,42.9666,0.3771
"Hautes-Pyrénées;Vallée d'Aure - Le Cap d'Aou, le Pène de la Soula;Sarrancolin",42.9666,0.3771
Hautes-Pyrénées;Vallée d'Aure - Lortet;Lortet,43.0426,0.379511
Hautes-Pyrénées;Vallée d'Aure - Pène-Haute;Hèches,43.019,0.372347
"Hautes-Pyrénées;Vallée d'Aure - Rebouc, Suberpènne;Hèches",43.019,0.372347
Hautes-Pyrénées;Vallée d'Aure - Rocher de la Hilière;Ilhet,42.964,0.383663
Deux-Sèvres;Vallée de l'Argenton - La Passerelle;Massais,46.9982,-0.355725
Essonne;Vallée de l'Essonne - Bois Charron;D'Huison-Longueville,48.4578,2.32241
Essonne;Vallée de l'Essonne - Bois de Beaumont;Bouville,48.4312,2.28196
Essonne;Vallée de l'Essonne - Le Patouillat;Maisse,48.3941,2.37574
Essonne;Vallée de l'Essonne - Le Pendu;D'Huison-Longueville,48.4578,2.32241
Essonne;Vallée de l'Essonne - Le Sanglier;Cerny,48.4752,2.32851
Essonne;Vallée de l'Essonne - LesTrois-Crocs;Bouville,48.4312,2.28196
Essonne;Vallée de l'Essonne - Mondeville;Mondeville,48.4912,2.41528
Essonne;Vallée de l'Essonne - Pignon des Nudistes;D'Huison-Longueville,48.4578,2.32241
Essonne;Vallée de l'Essonne - Rocher de Châtillon;Boutigny-sur-Essonne,48.4361,2.37639
"Essonne;Vallée de l'Yvette - Aigrefoin, Cressely;Magny-les-Hameaux, Gif-sur-Yvette",48.7357,2.07223
"Essonne;Vallée de l'Yvette - La Troche;Orsay, Palaiseau",48.6995,2.18532
Hautes-Alpes;Vallée de la Clarée - Paroi des Ânes;Val-des-Prés,44.9493,6.67809
Hautes-Alpes;Vallée de la Clarée - Val-des-Prés;Val-des-Prés,44.9493,6.67809
"Essonne;Vallée de la Juine - Chamarande;Lardy, Chamarande",48.5207,2.26503
Essonne;Vallée de la Juine - Etréchy;Etréchy,48.4933,2.19173
"Essonne;Vallée de la Juine - Rocher Mignot, le Petit Boinveau;Bouray",48.5194,2.29683
Essonne;Vallée de la Juine - Villeneuve-sur-Auvers;Villeneuve-sur-Auvers,48.4753,2.24875
"Doubs;Vallée de la Loue - La Baume, Syratu;Mouthier-Hautepierre",47.0371,6.28564
Doubs;Vallée de la Loue - La Brême;Ornans,47.1139,6.12235
Doubs;Vallée de la Loue - Vieille Roche;Mouthier-Hautepierre,47.0295,6.28775
Pyrénées-Atlantiques;Vallée de la Nive - Aurkhilarré;Ossès,43.2418,-1.28413
"Pyrénées-Atlantiques;Vallée de la Nive - Baygoura;Macaye, Mendionde",43.3799,-1.30837
"Pyrénées-Atlantiques;Vallée de la Nive - Mondarrain;Itxassou, Espelette",43.3314,-1.40041
Savoie;vallée des Encombres;Saint martin de belleville,,
Savoie;Vallée des Glaciers - Petite Falaise de Séloge;Bourg-St-Maurice,45.617,6.76708
Savoie;Vallée des Glaciers - Pont Saint-Antoine;Bourg-St-Maurice,45.617,6.76708
Savoie;Vallée des Glaciers -Falaise de Séloge;Bourg-St-Maurice,45.617,6.76708
"Yonne;Vallée du Cousin;Avallon, Pontaubert",47.4924,3.90701
Tarn;Vallée du Dadou - Cascade d'Arifat;Arifat,43.7724,2.32991
"Haute-Garonne;Vallée du Lis, Mailh de la Clote;Castillon-de-Larboust, Cazeaux de Larboust",42.7467,0.567122
Doubs;Vallée du Lison - Creux Billard;Nans-sous-Ste-Anne,46.9637,6.01223
Doubs;Vallée du Lison - La Grotte Sarrazine;Nans-sous-Ste-Anne,46.9655,6.0074
Doubs;Vallée du Lison - La Petite Lave;Nans-sous-Ste-Anne,46.965,6.01376
Doubs;Vallée du Lison - Nans-sous-St-Anne;Nans-sous-St-Anne,46.9802,5.99957
Doubs;Vallée du Lison - Refranche;Refranche,47.0352,5.9917
Doubs;Vallée du Lison - Saraz;Saraz,46.9874,5.99575
Pyrénées-Orientales;Vallmalenya - Le Rimbau;Argeles sur mer,42.5148,3.07265
Drôme;Vallon de Baïn;Châtillon-en-Diois,44.7005,5.48035
Alpes-de-Haute-Provence;Vallon de la Farine;Digne-les-Bains,44.091,6.23148
Isère;Vallon de la Fauge;Villard-de-Lans,45.0555,5.57759
Bouches-du-Rhône;Vallon de la Lèque - Fontvieille;Fontvieille,43.7495,4.72697
Bouches-du-Rhône;Vallon de la Lèque - Tarascon;Tarascon,43.7514,4.72762
Lot;Vallon de Landorre Le cirque / Huit clos;Cambayrac,44.4285,1.2961
Lot;Vallon de Landorre La Beaume;St Vincent rive d'olt,44.4375,1.29325
Bouches-du-Rhône;Vallon des Dansaires - Garlaban;Roquevaire,43.3383,5.5644
Bouches-du-Rhône;Vallon du Cerisier (La Gineste);Marseille,43.2451,5.46627
Bouches-du-Rhône;Vallon du Clodo (Châteauneuf les Martigues);Châteauneuf les Martigues,,
Bouches-du-Rhône;Vallon du Grand Guargo (Châteauneuf les Martigues);Châteauneuf les Martigues,43.3869,5.13462
Bouches-du-Rhône;Vallon du Marseillais - Lascours;Roquevaire,43.358,5.58386
Bouches-du-Rhône;Vallon du Mas Blanc (Châteauneuf les Martigues);Châteauneuf les Martigues,43.3724,5.17697
Bouches-du-Rhône;Vallon du Milieu (Châteauneuf les Martigues);Châteauneuf les Martigues,43.3862,5.13837
Bouches-du-Rhône;Vallon du Saut (Châteauneuf-lès-Martigues);Châteauneuf-lès-Martigues,43.3829,5.14834
Savoie;Valmeinier 1500;Valmeinier,,
Bouches-du-Rhône;Valpiane/Tarlivay;Tarascon,43.8235,4.68932
Ain;Valserine - Menthières-Beau-Château;Confort,46.15,5.823
Ain;Valserine-Champfromier;Champfromier,,
Doubs;Vanclans;Vanclans,,
Hautes-Alpes;Vars;Vars,44.5964,6.72799
Isère;Vaujany La Fare;nan,45.1557,6.08962
"Yvelines;Vaux de Cernay;Cernay-la-Ville, Senlis",48.673,1.97166
Vaucluse;Venasque - Quinsan;Venasque,43.9954,5.14701
Vaucluse;Venasque - Saint-Pierre;Venasque,43.9912,5.13823
Doubs;Vennes;Vennes Le creux de Vennes,47.1542,6.54686
"Isère;Venosc, les Etroits;Venosc",44.9876,6.10617
Hautes-Alpes;Ventavon;Ventavon,44.3709,5.90567
Drôme;Vercheny;Vercheny,44.7189,5.24374
Lozère;Verdezun;Le Malzieu-Ville,44.8554,3.32989
Alpes-de-Haute-Provence;Verdon - Col d'Ayen;La Palud,43.7797,6.34038
Alpes-de-Haute-Provence;Verdon - Dalles du Galetas;Moustiers-Ste-Marie,43.8457,6.21929
"Alpes-de-Haute-Provence;Verdon - Falaise de l'Aigle, Falaise du Point Sublime;Rougon",43.7989,6.40265
"Alpes-de-Haute-Provence;Verdon - Falaises de Moustiers, Massif de Mayreste;Moustiers-Ste-Marie, La Palud",43.8481,6.22358
Alpes-de-Haute-Provence;Verdon - Félines;Moustiers,43.8451,6.21861
Alpes-de-Haute-Provence;Verdon - L'Escalès;La Palud,43.7787,6.33873
"Alpes-de-Haute-Provence;Verdon - L'imbut, les Malines, L'Eycharme;La Palud",43.7789,6.3386
"Alpes-de-Haute-Provence;Verdon - L'Irouelle, Encastel, Casseyère;Rougon",43.7989,6.40265
Var;Verdon - La corniche sublime;Aiguines (83),43.7756,6.24347
Var;Verdon - Les Cavaliers;Aiguines (83),43.7365,6.34862
Alpes-de-Haute-Provence;Verdon - Les Néophytes;La Palud,43.7803,6.28268
Alpes-de-Haute-Provence;Verdon - Mainmorte;La Palud,43.7797,6.34038
Aude;Verdun-en-Lauragais;Verdun-en-Lauragais,,
Bouches-du-Rhône;Verduron - La Pelouque;Marseille,43.3713,5.33467
Haute-Corse;Verghellu;Venaco,42.2372,9.17376
Saône-et-Loire;Vergisson;Vergisson,46.3143,4.71563
Saône-et-Loire;Verosvres;nan,46.4163,4.42154
Lot;Vers;Cours,44.5074,1.55374
Isère;Vertrieu;Vertrieu,,
Marne;Vertus;Bergères-lès-Vertus,48.8895,3.98362
Ain;Vesancy;Vesancy,46.3475,6.08848
Haute-Saône;Vesoul - Carrière d'Echenoz;Echenoz-la-Méline,47.6013,6.13588
Haute-Saône;Vesoul - Chamdamoy;Colombe-lès-Vesoul,47.6131,6.2122
Haute-Saône;Vesoul - Chariez;Chariez,47.6201,6.08573
Haute-Saône;Vesoul - Colombe;Colombe-lès-Vesoul,47.6131,6.2122
Haute-Saône;Vesoul - Comberjon;Comberjon,47.6474,6.20043
Haute-Saône;Vesoul - Falaise d'Echenoz;Echenoz-la-Méline,47.6013,6.13588
Haute-Saône;Vesoul - Le Sabot;Frotey-lès-Vesoul,47.621,6.18419
Haute-Saône;Vesoul - Navenne;Navenne,47.6072,6.16479
Haute-Saône;Vesoul - Noidans;Noidans-lès-Vesoul,47.6137,6.12577
Alpes-Maritimes;Vésubie - La Gordolasque;Belvédère,44.0144,7.32447
"Alpes-Maritimes;Vésubie - Lantosque, Gorges de St-Colomban;Lantosque",43.9744,7.31144
Alpes-Maritimes;Vésubie - Roquebillère;Roquebillère,44.0119,7.30645
